session_id,timestamp,robot_id,type,campaign_id,duration_s,outcome,converted
S-000704,2026-06-11 11:55:00,R-03,screen_tap,,64,abandoned,false
S-002410,2026-06-14 10:31:00,R-10,qr_scan,C-VENUE,85,abandoned,false
S-001226,2026-06-13 20:12:00,R-05,qr_scan,C-BRANDX,73,error,false
S-001139,2026-06-09 16:24:00,R-05,voice_chat,,41,completed,false
S-002197,2026-06-02 10:31:00,R-10,screen_tap,,90,completed,false
S-002303,2026-06-08 13:13:00,R-10,qr_scan,C-PROMO1,58,error,false
S-002145,2026-06-13 19:34:00,R-09,screen_tap,,13,error,false
S-000113,2026-06-07 16:23:00,R-01,screen_tap,,85,completed,false
S-002159,2026-06-14 14:03:00,R-09,screen_tap,,64,completed,false
S-000593,2026-06-05 10:35:00,R-03,qr_scan,C-VENUE,11,completed,false
S-001577,2026-06-04 14:09:00,R-07,qr_scan,C-BRANDX,45,completed,false
S-000115,2026-06-07 18:17:00,R-01,screen_tap,,32,abandoned,false
S-001384,2026-06-08 12:38:00,R-06,screen_tap,,10,error,false
S-000891,2026-06-08 13:37:00,R-04,screen_tap,,52,abandoned,false
S-000670,2026-06-09 10:48:00,R-03,screen_tap,,88,completed,false
S-000724,2026-06-12 17:53:00,R-03,qr_scan,C-PROMO2,36,abandoned,false
S-001333,2026-06-06 10:11:00,R-06,screen_tap,,8,completed,false
S-002049,2026-06-08 20:46:00,R-09,screen_tap,,42,abandoned,false
S-002125,2026-06-12 19:44:00,R-09,qr_scan,C-PROMO1,57,completed,false
S-000339,2026-06-05 16:20:00,R-02,qr_scan,C-BRANDX,48,completed,false
S-000807,2026-06-03 13:17:00,R-04,qr_scan,C-BRANDX,34,completed,true
S-000914,2026-06-09 19:15:00,R-04,qr_scan,C-PROMO1,4,completed,false
S-000658,2026-06-08 17:21:00,R-03,screen_tap,,63,completed,false
S-000763,2026-06-14 19:25:00,R-03,qr_scan,C-PROMO2,60,completed,false
S-000679,2026-06-09 17:26:00,R-03,screen_tap,,70,abandoned,false
S-000656,2026-06-08 15:13:00,R-03,screen_tap,,78,completed,false
S-000681,2026-06-09 18:31:00,R-03,screen_tap,,51,abandoned,false
S-001771,2026-06-07 14:03:00,R-08,voice_chat,,37,completed,false
S-001145,2026-06-09 19:53:00,R-05,screen_tap,,59,completed,false
S-002253,2026-06-04 20:16:00,R-10,qr_scan,C-VENUE,39,abandoned,true
S-002220,2026-06-02 21:19:00,R-10,voice_chat,,19,completed,false
S-002059,2026-06-09 12:26:00,R-09,qr_scan,C-PROMO1,77,abandoned,false
S-000796,2026-06-02 18:31:00,R-04,screen_tap,,79,abandoned,false
S-001232,2026-06-14 11:13:00,R-05,qr_scan,C-PROMO2,46,completed,false
S-000747,2026-06-14 11:56:00,R-03,qr_scan,C-PROMO2,23,completed,false
S-000801,2026-06-02 21:39:00,R-04,screen_tap,,60,abandoned,false
S-002281,2026-06-07 12:15:00,R-10,screen_tap,,61,completed,false
S-001846,2026-06-11 12:33:00,R-08,qr_scan,C-VENUE,47,completed,false
S-002355,2026-06-11 11:55:00,R-10,screen_tap,,68,completed,false
S-001316,2026-06-04 20:43:00,R-06,screen_tap,,16,completed,false
S-001194,2026-06-12 12:22:00,R-05,qr_scan,C-PROMO1,90,completed,true
S-002222,2026-06-02 21:41:00,R-10,qr_scan,C-PROMO1,51,completed,false
S-000767,2026-06-14 21:44:00,R-03,voice_chat,,6,completed,false
S-001759,2026-06-06 16:20:00,R-08,qr_scan,C-BRANDX,16,abandoned,false
S-002371,2026-06-11 19:07:00,R-10,screen_tap,,7,completed,false
S-002007,2026-06-06 13:27:00,R-09,qr_scan,C-BRANDX,23,completed,false
S-000283,2026-06-02 12:42:00,R-02,screen_tap,,60,completed,false
S-001727,2026-06-04 15:07:00,R-08,qr_scan,C-PROMO2,20,completed,true
S-000672,2026-06-09 11:17:00,R-03,voice_chat,,23,completed,false
S-001925,2026-06-01 18:52:00,R-09,qr_scan,C-BRANDX,90,completed,false
S-001733,2026-06-04 20:56:00,R-08,screen_tap,,64,completed,false
S-002322,2026-06-09 13:31:00,R-10,voice_chat,,72,completed,false
S-000500,2026-06-14 15:21:00,R-02,qr_scan,C-VENUE,13,completed,false
S-000769,2026-06-01 10:11:00,R-04,voice_chat,,43,completed,false
S-001988,2026-06-05 12:20:00,R-09,voice_chat,,18,abandoned,false
S-000528,2026-06-01 19:55:00,R-03,voice_chat,,5,completed,false
S-002419,2026-06-14 16:43:00,R-10,voice_chat,,14,completed,false
S-001544,2026-06-02 19:22:00,R-07,qr_scan,C-PROMO1,19,completed,false
S-000973,2026-06-13 16:40:00,R-04,screen_tap,,26,completed,false
S-001008,2026-06-01 21:26:00,R-05,qr_scan,C-PROMO2,80,abandoned,false
S-001607,2026-06-06 11:58:00,R-07,qr_scan,C-PROMO2,86,completed,false
S-000221,2026-06-13 11:30:00,R-01,screen_tap,,85,abandoned,false
S-000163,2026-06-09 21:28:00,R-01,qr_scan,C-VENUE,55,completed,false
S-001905,2026-06-14 19:45:00,R-08,qr_scan,C-VENUE,89,error,false
S-000002,2026-06-01 13:42:00,R-01,qr_scan,C-BRANDX,39,completed,false
S-000776,2026-06-01 14:11:00,R-04,voice_chat,,5,abandoned,false
S-000015,2026-06-01 20:39:00,R-01,screen_tap,,42,completed,false
S-001127,2026-06-09 11:18:00,R-05,screen_tap,,23,completed,false
S-000284,2026-06-02 12:58:00,R-02,qr_scan,C-VENUE,42,completed,false
S-002181,2026-06-01 14:17:00,R-10,qr_scan,C-VENUE,84,error,false
S-000883,2026-06-07 18:31:00,R-04,voice_chat,,4,abandoned,false
S-001487,2026-06-13 21:19:00,R-06,screen_tap,,9,completed,false
S-001878,2026-06-13 10:54:00,R-08,screen_tap,,77,completed,false
S-001861,2026-06-12 13:38:00,R-08,voice_chat,,4,completed,false
S-000230,2026-06-13 17:25:00,R-01,qr_scan,C-PROMO1,43,completed,true
S-001171,2026-06-11 12:13:00,R-05,qr_scan,C-BRANDX,4,completed,true
S-001540,2026-06-02 16:27:00,R-07,qr_scan,C-VENUE,56,completed,true
S-002000,2026-06-05 20:53:00,R-09,screen_tap,,71,completed,false
S-001671,2026-06-01 19:47:00,R-08,voice_chat,,55,completed,false
S-001126,2026-06-09 10:43:00,R-05,voice_chat,,82,abandoned,false
S-002128,2026-06-12 20:59:00,R-09,qr_scan,C-VENUE,44,completed,false
S-001150,2026-06-09 21:55:00,R-05,qr_scan,C-BRANDX,34,completed,false
S-000753,2026-06-14 15:39:00,R-03,screen_tap,,43,error,false
S-001683,2026-06-02 13:51:00,R-08,voice_chat,,69,completed,false
S-001986,2026-06-05 12:10:00,R-09,qr_scan,C-PROMO2,6,completed,true
S-000478,2026-06-13 16:09:00,R-02,qr_scan,C-BRANDX,46,completed,true
S-001560,2026-06-03 14:16:00,R-07,screen_tap,,55,completed,false
S-001322,2026-06-05 11:26:00,R-06,screen_tap,,12,completed,false
S-000663,2026-06-08 20:58:00,R-03,screen_tap,,18,abandoned,false
S-000944,2026-06-12 11:10:00,R-04,screen_tap,,14,completed,false
S-001375,2026-06-07 17:55:00,R-06,screen_tap,,71,error,false
S-000956,2026-06-12 17:34:00,R-04,screen_tap,,76,completed,false
S-000393,2026-06-08 20:32:00,R-02,qr_scan,C-PROMO2,12,abandoned,false
S-002299,2026-06-08 11:26:00,R-10,screen_tap,,47,completed,false
S-000252,2026-06-14 20:06:00,R-01,qr_scan,C-PROMO2,32,completed,false
S-002428,2026-06-03 12:00:00,R-99,qr_scan,C-PROMO1,27,completed,true
S-000966,2026-06-13 10:00:00,R-04,screen_tap,,42,completed,false
S-001085,2026-06-06 12:58:00,R-05,voice_chat,,43,completed,false
S-000660,2026-06-08 18:13:00,R-03,voice_chat,,45,abandoned,false
S-000702,2026-06-10 19:18:00,R-03,screen_tap,,4,completed,false
S-002157,2026-06-14 13:51:00,R-09,qr_scan,C-PROMO1,41,completed,false
S-001834,2026-06-10 18:08:00,R-08,screen_tap,,72,abandoned,false
S-000531,2026-06-02 10:53:00,R-03,voice_chat,,27,completed,false
S-000782,2026-06-01 20:15:00,R-04,voice_chat,,66,completed,false
S-000396,2026-06-09 10:37:00,R-02,screen_tap,,3,abandoned,false
S-000112,2026-06-07 15:44:00,R-01,screen_tap,,3,abandoned,false
S-000062,2026-06-04 14:24:00,R-01,qr_scan,C-PROMO1,70,completed,false
S-000912,2026-06-09 13:48:00,R-04,qr_scan,C-PROMO1,84,completed,false
S-000539,2026-06-02 13:55:00,R-03,qr_scan,C-BRANDX,70,completed,true
S-000948,2026-06-12 14:28:00,R-04,qr_scan,C-VENUE,44,error,true
S-000609,2026-06-06 11:29:00,R-03,screen_tap,,46,completed,false
S-000092,2026-06-05 20:23:00,R-01,screen_tap,,13,completed,false
S-002318,2026-06-09 11:06:00,R-10,qr_scan,C-BRANDX,55,completed,false
S-002356,2026-06-11 11:03:00,R-10,qr_scan,C-PROMO1,47,error,false
S-000700,2026-06-10 18:02:00,R-03,voice_chat,,53,completed,false
S-000640,2026-06-07 20:53:00,R-03,screen_tap,,65,completed,false
S-001071,2026-06-05 12:19:00,R-05,screen_tap,,15,completed,false
S-000597,2026-06-05 13:19:00,R-03,screen_tap,,28,completed,false
S-000559,2026-06-03 19:32:00,R-03,qr_scan,C-PROMO1,7,completed,false
S-001221,2026-06-13 18:18:00,R-05,qr_scan,C-VENUE,69,completed,true
S-001352,2026-06-06 19:05:00,R-06,voice_chat,,53,error,false
S-001178,2026-06-11 16:49:00,R-05,voice_chat,,34,completed,false
S-000540,2026-06-02 13:00:00,R-03,screen_tap,,72,abandoned,false
S-002397,2026-06-13 10:32:00,R-10,qr_scan,C-PROMO1,81,completed,true
S-001105,2026-06-07 17:26:00,R-05,screen_tap,,16,completed,false
S-000495,2026-06-14 12:23:00,R-02,qr_scan,C-PROMO2,89,abandoned,false
S-001685,2026-06-02 13:01:00,R-08,qr_scan,C-PROMO1,36,completed,false
S-000647,2026-06-08 11:02:00,R-03,qr_scan,C-VENUE,19,abandoned,false
S-000886,2026-06-07 19:47:00,R-04,voice_chat,,78,completed,false
S-000592,2026-06-05 10:12:00,R-03,qr_scan,C-PROMO1,30,completed,false
S-000548,2026-06-02 18:41:00,R-03,screen_tap,,54,abandoned,false
S-000446,2026-06-11 15:24:00,R-02,qr_scan,C-BRANDX,63,completed,false
S-002271,2026-06-06 20:34:00,R-10,qr_scan,C-PROMO2,6,abandoned,false
S-002312,2026-06-08 17:49:00,R-10,voice_chat,,49,abandoned,false
S-000203,2026-06-11 21:41:00,R-01,voice_chat,,88,completed,false
S-000603,2026-06-05 16:40:00,R-03,qr_scan,C-PROMO1,81,completed,false
S-001234,2026-06-14 12:33:00,R-05,screen_tap,,19,completed,false
S-000373,2026-06-07 15:17:00,R-02,qr_scan,C-BRANDX,37,abandoned,true
S-000322,2026-06-04 18:43:00,R-02,screen_tap,,55,completed,false
S-001393,2026-06-08 20:21:00,R-06,screen_tap,,82,completed,false
S-000992,2026-06-14 17:18:00,R-04,qr_scan,C-BRANDX,38,completed,false
S-001564,2026-06-03 18:13:00,R-07,voice_chat,,38,completed,false
S-001009,2026-06-02 10:45:00,R-05,qr_scan,C-BRANDX,17,completed,false
S-000413,2026-06-09 20:36:00,R-02,qr_scan,C-PROMO2,83,error,false
S-001923,2026-06-01 15:49:00,R-09,qr_scan,C-BRANDX,78,completed,false
S-001760,2026-06-06 18:45:00,R-08,voice_chat,,26,completed,false
S-000153,2026-06-09 15:07:00,R-01,qr_scan,C-PROMO2,67,completed,false
S-000431,2026-06-10 17:06:00,R-02,qr_scan,C-VENUE,3,abandoned,false
S-000263,2026-06-01 14:55:00,R-02,qr_scan,C-PROMO1,65,completed,false
S-000980,2026-06-13 19:57:00,R-04,screen_tap,,84,completed,false
S-001636,2026-06-08 10:06:00,R-07,qr_scan,C-PROMO1,86,error,true
S-000251,2026-06-14 19:03:00,R-01,screen_tap,,23,abandoned,false
S-000075,2026-06-05 10:40:00,R-01,screen_tap,,54,completed,false
S-000984,2026-06-13 20:08:00,R-04,voice_chat,,39,abandoned,false
S-001033,2026-06-03 12:23:00,R-05,qr_scan,C-BRANDX,39,abandoned,false
S-000173,2026-06-10 14:28:00,R-01,screen_tap,,61,completed,false
S-000745,2026-06-14 11:27:00,R-03,qr_scan,C-PROMO1,61,completed,false
S-001186,2026-06-11 20:32:00,R-05,voice_chat,,74,completed,false
S-000694,2026-06-10 16:56:00,R-03,qr_scan,C-PROMO2,72,abandoned,false
S-000828,2026-06-04 17:02:00,R-04,voice_chat,,18,abandoned,false
S-000671,2026-06-09 10:33:00,R-03,voice_chat,,6,error,false
S-000546,2026-06-02 16:23:00,R-03,screen_tap,,58,completed,false
S-002036,2026-06-08 10:34:00,R-09,screen_tap,,77,completed,false
S-001626,2026-06-07 17:01:00,R-07,qr_scan,C-PROMO2,15,error,false
S-002191,2026-06-01 18:03:00,R-10,qr_scan,C-BRANDX,29,completed,false
S-002274,2026-06-06 21:54:00,R-10,qr_scan,C-BRANDX,89,error,false
S-001630,2026-06-07 19:28:00,R-07,qr_scan,C-PROMO1,88,completed,false
S-000160,2026-06-09 18:44:00,R-01,qr_scan,C-PROMO2,53,completed,false
S-000233,2026-06-13 19:46:00,R-01,qr_scan,C-PROMO2,50,abandoned,false
S-001324,2026-06-05 13:49:00,R-06,screen_tap,,13,error,false
S-001422,2026-06-10 15:22:00,R-06,voice_chat,,43,completed,false
S-001605,2026-06-06 11:38:00,R-07,voice_chat,,23,completed,false
S-001690,2026-06-02 16:32:00,R-08,qr_scan,C-PROMO2,55,completed,false
S-001365,2026-06-07 12:51:00,R-06,qr_scan,C-BRANDX,9,abandoned,true
S-000064,2026-06-04 15:42:00,R-01,screen_tap,,89,completed,false
S-001289,2026-06-03 17:47:00,R-06,qr_scan,C-VENUE,83,completed,true
S-001864,2026-06-12 15:38:00,R-08,voice_chat,,49,error,false
S-002427,2026-06-03 12:00:00,R-99,qr_scan,C-PROMO1,40,completed,true
S-000108,2026-06-07 13:57:00,R-01,screen_tap,,46,abandoned,false
S-001517,2026-06-01 13:07:00,R-07,qr_scan,C-VENUE,41,completed,true
S-001868,2026-06-12 17:56:00,R-08,qr_scan,C-VENUE,65,completed,false
S-001032,2026-06-03 12:27:00,R-05,qr_scan,C-BRANDX,67,error,true
S-001246,2026-06-14 21:00:00,R-05,screen_tap,,54,completed,false
S-000042,2026-06-03 13:58:00,R-01,qr_scan,C-PROMO2,69,completed,false
S-000403,2026-06-09 13:24:00,R-02,qr_scan,C-BRANDX,75,abandoned,true
S-000004,2026-06-01 14:11:00,R-01,qr_scan,C-PROMO1,51,completed,true
S-001591,2026-06-05 16:54:00,R-07,screen_tap,,75,completed,false
S-001664,2026-06-01 16:15:00,R-08,qr_scan,C-BRANDX,5,completed,false
S-000516,2026-06-01 13:15:00,R-03,screen_tap,,40,abandoned,false
S-001888,2026-06-14 10:32:00,R-08,qr_scan,C-BRANDX,75,completed,false
S-000014,2026-06-01 19:10:00,R-01,screen_tap,,47,completed,false
S-002149,2026-06-14 10:06:00,R-09,qr_scan,C-VENUE,18,error,true
S-000830,2026-06-04 18:29:00,R-04,voice_chat,,4,completed,false
S-000855,2026-06-06 14:59:00,R-04,qr_scan,C-BRANDX,41,completed,false
S-002001,2026-06-05 21:43:00,R-09,qr_scan,C-PROMO2,22,completed,false
S-001473,2026-06-13 11:13:00,R-06,qr_scan,C-VENUE,58,completed,false
S-001415,2026-06-09 20:50:00,R-06,voice_chat,,78,completed,false
S-000180,2026-06-10 17:37:00,R-01,screen_tap,,79,completed,false
S-000174,2026-06-10 14:39:00,R-01,voice_chat,,54,completed,false
S-002296,2026-06-07 20:09:00,R-10,voice_chat,,43,completed,false
S-001596,2026-06-05 19:11:00,R-07,qr_scan,C-PROMO2,90,completed,true
S-002171,2026-06-14 20:38:00,R-09,qr_scan,C-PROMO1,53,completed,false
S-001217,2026-06-13 16:32:00,R-05,screen_tap,,84,error,false
S-001798,2026-06-09 11:16:00,R-08,screen_tap,,62,completed,false
S-000860,2026-06-06 16:24:00,R-04,screen_tap,,86,completed,false
S-001068,2026-06-04 21:42:00,R-05,qr_scan,C-PROMO2,85,completed,true
S-002280,2026-06-07 11:30:00,R-10,qr_scan,C-PROMO1,85,completed,false
S-002418,2026-06-14 14:16:00,R-10,voice_chat,,62,completed,false
S-002154,2026-06-14 12:52:00,R-09,qr_scan,C-BRANDX,38,completed,false
S-000260,2026-06-01 13:40:00,R-02,screen_tap,,76,abandoned,false
S-002273,2026-06-06 21:29:00,R-10,qr_scan,C-PROMO1,15,completed,true
S-001519,2026-06-01 14:11:00,R-07,screen_tap,,10,completed,false
S-002086,2026-06-10 19:03:00,R-09,qr_scan,C-PROMO2,61,completed,true
S-000983,2026-06-13 20:34:00,R-04,qr_scan,C-PROMO2,49,error,false
S-001646,2026-06-08 16:25:00,R-07,voice_chat,,49,completed,false
S-001466,2026-06-12 19:01:00,R-06,qr_scan,C-PROMO2,47,completed,false
S-001500,2026-06-14 16:25:00,R-06,qr_scan,C-PROMO2,72,completed,false
S-001370,2026-06-07 16:44:00,R-06,qr_scan,C-PROMO2,85,abandoned,false
S-000897,2026-06-08 17:23:00,R-04,voice_chat,,54,completed,false
S-000924,2026-06-10 15:05:00,R-04,qr_scan,C-PROMO2,62,completed,true
S-002304,2026-06-08 14:48:00,R-10,qr_scan,C-PROMO1,74,abandoned,true
S-001716,2026-06-03 20:43:00,R-08,screen_tap,,33,completed,false
S-001533,2026-06-01 21:42:00,R-07,screen_tap,,16,completed,false
S-000147,2026-06-09 11:23:00,R-01,qr_scan,C-VENUE,47,abandoned,false
S-002015,2026-06-06 18:26:00,R-09,screen_tap,,12,completed,false
S-002075,2026-06-10 10:12:00,R-09,qr_scan,C-PROMO1,14,abandoned,false
S-002360,2026-06-11 13:49:00,R-10,qr_scan,C-BRANDX,84,completed,false
S-001098,2026-06-06 21:31:00,R-05,screen_tap,,35,completed,false
S-000805,2026-06-03 13:32:00,R-04,voice_chat,,89,completed,false
S-000677,2026-06-09 14:34:00,R-03,qr_scan,C-PROMO2,29,completed,false
S-001491,2026-06-14 11:05:00,R-06,qr_scan,C-VENUE,23,completed,true
S-001939,2026-06-02 14:57:00,R-09,qr_scan,C-BRANDX,79,completed,false
S-000554,2026-06-03 14:21:00,R-03,screen_tap,,68,completed,false
S-002175,2026-06-01 10:59:00,R-10,screen_tap,,66,completed,false
S-001498,2026-06-14 14:41:00,R-06,voice_chat,,34,error,false
S-001091,2026-06-06 16:49:00,R-05,screen_tap,,79,completed,false
S-000018,2026-06-01 21:12:00,R-01,voice_chat,,44,error,false
S-000070,2026-06-04 20:20:00,R-01,screen_tap,,7,completed,false
S-000925,2026-06-10 15:34:00,R-04,qr_scan,C-BRANDX,57,completed,false
S-000475,2026-06-13 14:50:00,R-02,voice_chat,,46,completed,false
S-000315,2026-06-04 13:48:00,R-02,qr_scan,C-BRANDX,77,abandoned,false
S-001662,2026-06-01 15:47:00,R-08,qr_scan,C-PROMO1,77,completed,false
S-000187,2026-06-11 12:14:00,R-01,screen_tap,,70,completed,false
S-000972,2026-06-13 16:23:00,R-04,qr_scan,C-PROMO1,88,completed,false
S-001476,2026-06-13 12:21:00,R-06,screen_tap,,57,completed,false
S-001309,2026-06-04 17:34:00,R-06,voice_chat,,46,abandoned,false
S-000146,2026-06-09 11:54:00,R-01,voice_chat,,49,completed,false
S-002414,2026-06-14 13:47:00,R-10,voice_chat,,81,completed,false
S-000691,2026-06-10 14:36:00,R-03,screen_tap,,52,completed,false
S-000630,2026-06-07 12:52:00,R-03,qr_scan,C-BRANDX,16,completed,false
S-001928,2026-06-01 19:02:00,R-09,qr_scan,C-VENUE,37,abandoned,true
S-001177,2026-06-11 16:19:00,R-05,voice_chat,,68,completed,false
S-001368,2026-06-07 14:42:00,R-06,qr_scan,C-PROMO2,58,completed,true
S-002393,2026-06-12 19:18:00,R-10,qr_scan,C-BRANDX,85,error,false
S-000581,2026-06-04 17:44:00,R-03,qr_scan,C-PROMO1,10,completed,true
S-000211,2026-06-12 18:06:00,R-01,qr_scan,C-BRANDX,72,completed,true
S-001592,2026-06-05 16:11:00,R-07,qr_scan,C-PROMO1,84,completed,false
S-000695,2026-06-10 16:33:00,R-03,qr_scan,C-PROMO2,69,completed,false
S-001490,2026-06-14 10:21:00,R-06,screen_tap,,67,completed,false
S-002196,2026-06-02 10:00:00,R-10,qr_scan,C-VENUE,44,completed,true
S-001278,2026-06-02 20:00:00,R-06,qr_scan,C-BRANDX,10,completed,false
S-001079,2026-06-05 18:24:00,R-05,qr_scan,C-VENUE,22,abandoned,true
S-000179,2026-06-10 17:07:00,R-01,screen_tap,,42,completed,false
S-001499,2026-06-14 15:50:00,R-06,screen_tap,,6,completed,false
S-002079,2026-06-10 12:51:00,R-09,qr_scan,C-VENUE,32,completed,false
S-001562,2026-06-03 16:13:00,R-07,screen_tap,,85,completed,false
S-000811,2026-06-03 15:57:00,R-04,screen_tap,,11,completed,false
S-000536,2026-06-02 12:28:00,R-03,screen_tap,,50,completed,false
S-001945,2026-06-02 20:07:00,R-09,qr_scan,C-BRANDX,54,abandoned,false
S-000391,2026-06-08 18:42:00,R-02,qr_scan,C-PROMO1,74,completed,true
S-001438,2026-06-11 11:14:00,R-06,qr_scan,C-PROMO2,39,completed,true
S-000933,2026-06-10 19:10:00,R-04,qr_scan,C-VENUE,76,completed,false
S-001102,2026-06-07 13:50:00,R-05,screen_tap,,77,completed,false
S-000362,2026-06-06 19:42:00,R-02,qr_scan,C-BRANDX,40,completed,false
S-001475,2026-06-13 12:07:00,R-06,qr_scan,C-PROMO2,14,completed,true
S-000388,2026-06-08 15:34:00,R-02,voice_chat,,82,completed,false
S-000618,2026-06-06 15:29:00,R-03,screen_tap,,85,completed,false
S-001355,2026-06-06 20:53:00,R-06,screen_tap,,30,completed,false
S-002121,2026-06-12 17:41:00,R-09,qr_scan,C-PROMO1,43,abandoned,false
S-000155,2026-06-09 17:03:00,R-01,qr_scan,C-PROMO2,34,completed,false
S-002029,2026-06-07 17:33:00,R-09,voice_chat,,24,completed,false
S-002242,2026-06-04 15:44:00,R-10,qr_scan,C-VENUE,60,completed,false
S-000735,2026-06-13 14:36:00,R-03,qr_scan,C-BRANDX,46,completed,false
S-001653,2026-06-08 20:49:00,R-07,qr_scan,C-PROMO1,83,abandoned,false
S-000303,2026-06-03 12:47:00,R-02,qr_scan,C-BRANDX,56,abandoned,true
S-001138,2026-06-09 16:20:00,R-05,qr_scan,C-PROMO1,67,completed,true
S-001631,2026-06-07 19:23:00,R-07,qr_scan,C-BRANDX,83,completed,false
S-001502,2026-06-14 17:31:00,R-06,qr_scan,C-PROMO2,36,completed,true
S-001007,2026-06-01 18:34:00,R-05,qr_scan,C-VENUE,68,completed,false
S-000853,2026-06-06 10:55:00,R-04,qr_scan,C-PROMO2,31,completed,false
S-001538,2026-06-02 14:47:00,R-07,qr_scan,C-PROMO2,87,completed,false
S-000744,2026-06-14 10:02:00,R-03,screen_tap,,35,abandoned,false
S-000009,2026-06-01 17:44:00,R-01,screen_tap,,35,completed,false
S-001701,2026-06-03 11:31:00,R-08,qr_scan,C-VENUE,34,completed,true
S-001147,2026-06-09 19:28:00,R-05,voice_chat,,31,completed,false
S-002429,2026-06-03 12:00:00,R-99,qr_scan,C-PROMO1,51,completed,true
S-000852,2026-06-06 10:18:00,R-04,qr_scan,C-VENUE,43,completed,true
S-001122,2026-06-08 18:06:00,R-05,screen_tap,,84,completed,false
S-001216,2026-06-13 16:14:00,R-05,screen_tap,,71,error,false
S-000952,2026-06-12 15:36:00,R-04,qr_scan,C-VENUE,13,completed,false
S-001589,2026-06-05 14:48:00,R-07,qr_scan,C-PROMO1,71,completed,true
S-001985,2026-06-05 10:19:00,R-09,qr_scan,C-PROMO2,72,completed,false
S-000012,2026-06-01 19:42:00,R-01,voice_chat,,64,completed,false
S-001558,2026-06-03 14:10:00,R-07,voice_chat,,53,abandoned,false
S-000183,2026-06-10 20:23:00,R-01,qr_scan,C-VENUE,23,completed,false
S-000305,2026-06-03 15:10:00,R-02,voice_chat,,81,completed,false
S-002150,2026-06-14 10:28:00,R-09,voice_chat,,63,completed,false
S-000532,2026-06-02 10:46:00,R-03,voice_chat,,37,completed,false
S-000137,2026-06-08 16:44:00,R-01,screen_tap,,86,completed,false
S-001051,2026-06-04 14:05:00,R-05,screen_tap,,88,abandoned,false
S-001904,2026-06-14 19:21:00,R-08,qr_scan,C-VENUE,4,error,false
S-000409,2026-06-09 17:12:00,R-02,screen_tap,,30,completed,false
S-000842,2026-06-05 14:38:00,R-04,voice_chat,,81,completed,false
S-000631,2026-06-07 14:18:00,R-03,screen_tap,,9,abandoned,false
S-000225,2026-06-13 14:47:00,R-01,qr_scan,C-PROMO2,57,completed,true
S-002031,2026-06-07 18:34:00,R-09,voice_chat,,49,completed,false
S-000549,2026-06-02 19:02:00,R-03,qr_scan,C-BRANDX,51,completed,true
S-000824,2026-06-04 13:18:00,R-04,voice_chat,,74,completed,false
S-001687,2026-06-02 14:22:00,R-08,qr_scan,C-PROMO1,38,abandoned,false
S-002107,2026-06-11 18:37:00,R-09,screen_tap,,65,completed,false
S-000515,2026-06-01 12:46:00,R-03,screen_tap,,13,abandoned,false
S-001160,2026-06-10 18:20:00,R-05,screen_tap,,13,completed,false
S-000421,2026-06-10 12:27:00,R-02,qr_scan,C-BRANDX,43,completed,false
S-001364,2026-06-07 11:11:00,R-06,screen_tap,,51,completed,false
S-000851,2026-06-05 20:53:00,R-04,screen_tap,,6,completed,false
S-001106,2026-06-07 19:48:00,R-05,qr_scan,C-PROMO2,76,completed,false
S-001906,2026-06-14 20:03:00,R-08,voice_chat,,15,completed,false
S-000734,2026-06-13 14:22:00,R-03,voice_chat,,37,abandoned,false
S-001570,2026-06-04 12:12:00,R-07,qr_scan,C-VENUE,33,abandoned,true
S-000417,2026-06-09 21:43:00,R-02,voice_chat,,73,abandoned,false
S-000318,2026-06-04 15:02:00,R-02,qr_scan,C-PROMO1,49,abandoned,false
S-002048,2026-06-08 18:30:00,R-09,screen_tap,,79,completed,false
S-001308,2026-06-04 16:24:00,R-06,qr_scan,C-PROMO2,59,completed,false
S-001424,2026-06-10 17:37:00,R-06,qr_scan,C-PROMO1,78,completed,false
S-001184,2026-06-11 18:54:00,R-05,screen_tap,,90,completed,false
S-000742,2026-06-14 10:26:00,R-03,voice_chat,,80,completed,false
S-000229,2026-06-13 16:58:00,R-01,qr_scan,C-PROMO1,78,completed,true
S-002115,2026-06-12 12:28:00,R-09,screen_tap,,14,abandoned,false
S-001515,2026-06-01 12:03:00,R-07,qr_scan,C-VENUE,5,error,false
S-000723,2026-06-12 16:01:00,R-03,screen_tap,,40,completed,false
S-000827,2026-06-04 16:30:00,R-04,screen_tap,,71,abandoned,false
S-000707,2026-06-11 12:23:00,R-03,qr_scan,C-PROMO1,32,completed,false
S-002388,2026-06-12 17:13:00,R-10,screen_tap,,53,completed,false
S-001343,2026-06-06 16:09:00,R-06,screen_tap,,73,completed,false
S-001072,2026-06-05 12:51:00,R-05,qr_scan,C-BRANDX,82,completed,true
S-000967,2026-06-13 11:59:00,R-04,screen_tap,,11,completed,false
S-000701,2026-06-10 18:39:00,R-03,qr_scan,C-PROMO1,80,completed,false
S-000447,2026-06-11 16:57:00,R-02,screen_tap,,49,completed,false
S-001258,2026-06-01 18:29:00,R-06,voice_chat,,83,completed,false
S-002382,2026-06-12 13:21:00,R-10,qr_scan,C-PROMO2,86,completed,false
S-001428,2026-06-10 19:16:00,R-06,qr_scan,C-BRANDX,13,completed,true
S-001970,2026-06-04 12:24:00,R-09,qr_scan,C-VENUE,50,error,false
